id,packageName,owner,repo,dependencies
6418,eurovisionsongcontest,hmalmedal,eurovisionsongcontest,,
6419,rnaseqcomp,tengmx,rnaseqcomp,,RColorBrewer;methods;BiocStyle;knitr;rmarkdown;
6420,rmiracle,NanoCAN,Rmiracle,,RJSONIO;RCurl;Hmisc;msm;doBy;foreach;gam;ggplot2;gridExtra;limma;mgcv;minpack.lm;multcomp;plyr;reshape;scales;cobs;stringr;dplyr;shiny;shinyIncubator;SuperCurve;manipulate;aroma.light;edgeR;
6421,sqlscorer,zachmayer,sqlscorer,,testthat;RSQLite;knitr;caret;gbm;randomForest;
6422,mltools,MariaFdez,MLtools,,
6423,mltools,adamacosta,mltools,,mlr;ggplot2;ggvis;parallelMap;magrittr;tidyr;testthat;
6424,generbook,llaarraa,generbook,,
6425,groundwater,jdeines,groundwater,,raster;rgdal;rhdf5;
6426,panning,SMAC-Group,panning,,doParallel;doRNG;foreach;nnet;parallel;stats;MASS;knitr;rmarkdown;
6427,snb,kaneplusplus,snb,,foreach;ggplot2;reshape2;shiny;
6428,devtoolsrcpp11test,drfinlayscott,devtoolsRcpp11Test,,Rcpp;Rcpp;
6429,gsif,ISRICWorldSoil,GSIF_tutorials,pkg,methods;sp;RSAGA;dismo;rgdal;raster;aqp;plotKML;gstat;stats;plyr;rjson;RCurl;soiltexture;spatstat;stringr;XML;boot;splines;mda;psych;nortest;rpart;quantregForest;randomForest;nlme;reshape;fossil;AICcmodavg;maptools;nnet;SDMTools;rJava;spacetime;gdalUtils;tools;maxlike;Hmisc;
6430,lh-extensions,e-stylzz,LH-Extensions,,
6431,statxp,Cogitos,statxp,,grid;
6432,mlpugs,bearloga,MLPUGS,,magrittr;knitr;dplyr;ggplot2;C50;randomForest;greenr;
6433,inzight,iNZightVIT,iNZight,,objectProperties;gWidgets2;cairoDevice;grid;RGtk2;gdata;reshape2;plyr;gWidgets2RGtk2;iNZightPlots;iNZightTools;survey;rgl;gpairs;iNZightTS;iNZightModules;RODBC;
6434,inzight,sjp,iNZight,,grid;RGtk2;RODBC;gdata;gWidgetsRGtk2;cairoDevice;gWidgets;gpairs;MASS;rgl;boot;car;s20x;fields;lattice;iNZightRegression;iNZightMR;vit;mgcv;barcode;Acinonyx;
6435,trademetrics,renkun-ken,trademetrics,,testthat;
6436,smp,keeganhines,smp,,
6437,sml,linxihui,sml,,survival;foreach;doMC;glmnet;
6438,reat,DataToInsight,r-eat,,
6439,biwavelet,tgouhier,biwavelet,,Rcpp;fields;foreach;Rcpp;testthat;
6440,pheno2geno,KonradZych,phenotypes2genotypes,,graphics;stats;utils;qtl;VGAM;mixtools;RankProd;
6441,remoter,renkun-ken,remoteR,,
6442,remoter,wrathematics,remoter,,pbdZMQ;stats;utils;assertthat;knitr;rmarkdown;
6443,maldiquantexamples,sgibb,MALDIquantExamples,,MALDIquant;MALDIquantForeign;sda;crossval;pvclust;knitr;xtable;
6444,mdutils,mattdelhey,mdutils,,testthat;
6445,hadsstr,jebyrnes,hadsstR,,ncdf;chron;
6446,hdps,ApproximateIdentity,hdps,,DatabaseConnector;SqlRender;data.table;tools;ffbase;
6447,hdps,lendle,hdps,,Rcpp;Matrix;glmnet;Rcpp;testthat;
6448,l15lutils,felipegonzalez,L15LUtils,,Hmisc;maptools;ggplot2;reshape2;plyr;
6449,seta,FranzKrah,seta,,
6450,homeric,quicklizard99,Homeric,,
6451,bcmaps,bcgov,bcmaps,,sp;knitr;rmarkdown;rgdal;ggplot2;
6452,soc.elite,antongrau,soc.elite,,Matrix;ggplot2;igraph;plyr;reshape2;stringr;jsonlite;curl;grid;
6453,sma,jeslipp,sma,,limma;impute;dplyr;GenomicFeatures;broom;
6454,parameterservr,robertzk,parameterservr,,knitr;microbenchmark;testthat;
6455,rlossintegrals,AndrewRGibson,RLossIntegrals,,akima;
6456,rebi,njahn82,rebi,,RCurl;RJSONIO;XML;plyr;testthat;roxygen2;
6457,newtonmethod,Faninter,Progam,,
6458,futile.paradigm,muxspace,futile.paradigm,,futile.options;RUnit;
6459,copernicus,antoinestevens,copernicus,,curl;foreach;gdalUtils;httr;iterators;lubridate;magrittr;matrixStats;parallel;raster;rgdal;rgeos;rhdf5;rvest;sp;settings;stringr;
6460,stat622,mattdelhey,stat622,,testthat;ggplot2;coda;parallel;
6461,cleanup,nbommakanti,cleanup,,
6462,shapeygraph,barryrowlingson,shapeygraph,,
6463,eolembraintoolbox,leoluyi,EOLembrainToolbox,,devtools;plyr;dplyr;lazyeval;readr;readxl;stringr;tools;scales;magrittr;sjmisc;sampling;openxlsx;pipeR;httr;XML;xml2;curl;dplyr;
6464,compound,ErikavW,compound,,
6465,rehh,smilefreak,rehh,,gplots;methods;getopt;
6466,interesting r,patrickgardella,InterestingR,,
6467,coffeewheel,armish,coffeewheel,,htmlwidgets;knitr;shiny;
6468,lucid,kwstat,lucid,,nlme;knitr;lattice;lme4;rjags;
6469,ggord,fawda123,ggord,,ggplot2;grid;plyr;ade4;ca;FactoMineR;MASS;vegan;
6470,rehr,rOpenHealth,rEHR,,sqldf;RSQLite;dplyr;assertthat;stringr;foreign;parallel;readstata13;combinat;xlsx;testthat;devtools;roxygen2;knitr;reshape2;survival;
6471,desir,stanlazic,desiR,,knitr;
6472,etlutils,jwijffels,ETLUtils,,ff;bit;RSQLite;zoo;DBI;RODBC;RJDBC;
6473,armautils,floswald,ArmaUtils,,Rcpp;RcppArmadillo;RcppEigen;testthat;Rcpp;RcppArmadillo;RcppEigen;
6474,auto3dgm,sayan-duke,morphometrics,,MASS;igraph;Matrix;linprog;clue;
6475,abcdata,MalteThodberg,ABCdata,,
6476,lazyforward,krlmlr,lazyforward,,testthat;
6477,revector,tdhock,revector,,grid;microbenchmark;ggplot2;dplyr;
6478,afallou.gsdesign.webui,afallou,gsDesign.webui,,gsDesign;shiny;RUnit;
6479,nadens,NickSalkowski,NAdens,,
6480,shinybs2demo,rstudio,shinyBS2demo,,shiny;shinybootstrap2;
6481,migration.indices,daroczig,migration.indices,,calibrate;
6482,traits,ropensci,traits,,methods;stats;utils;XML;jsonlite;httr;dplyr;data.table;taxize;roxygen2;knitr;testthat;plyr;
6483,bmipackage,lindazhu,bmitest,,
6484,scdhlm,jepusto,scdhlm,,stats;nlme;knitr;ggplot2;plyr;boot;parallel;shiny;
6485,listcondense,trinostics,trees,,testthat;
6486,transducer,dirkschumacher,transduceR,,testthat;magrittr;
6487,snpvizualtools,andronekomimi,SNPVizualTools,,GenomicRanges;ggbio;TxDb.Hsapiens.UCSC.hg19.knownGene;biovizBase;org.Hs.eg.db;RUnit;BiocGenerics;knitr;curl;httr;
6488,runittotestthat,richierocks,runittotestthat,,assertive;RUnit;testthat;devtools;
6489,evomap,JeroenSmaers,evomap,,
6490,rlims,jwist,rLims,,rjson;
6491,phreg,tagteam,phreg,,prodlim;numDeriv;compiler;splines;Rcpp;RcppArmadillo;alr;Rcpp;RcppArmadillo;
6492,romulus,ajank,Romulus,,knitr;
6493,msmsproc,jasenfinch,MSMSproc,,mzR;plyr;parallel;xcms;ggplot2;shiny;gridExtra;
6494,emfit,melff,EMfit,pkg,roxygen2;
6495,barnard,kerguler,Barnard,,
6496,cowsgopoo,nhcooper123,cowsgopoo,,
6497,structuremc,YifuLiu,StructureMC,,MASS;matrixcalc;
6498,ctsgetr,dgrapov,CTSgetR,,
6499,custsegs,ds4ci,CustSegs,,dplyr;flexclust;grid;ggplot2;MASS;tidyr;knitr;testthat;
6500,mpifarm,kingaa,mpifarm,,Rmpi;
6501,hpmods,dmbates,hpmods,,Matrix;
6502,intro to ml computer lab 1,thozh912,ML-lab-1,,XLConnect;kknn;knitr;rmarkdown;
6503,fbglobal,c5sire,fbglobal,,stringr;
6504,methylation,jmacdon,methylation,,Gviz;minfi;grid;ReportingTools;GenomicFeatures;GenomicRanges;IRanges;lattice;AnnotationDbi;
6505,marketsim,gsk3,maRketSim,,taRifx;gsl;
6506,grts,ThierryO,grts,,methods;sp;spatstat;RODBC;plyr;ggplot2;xtable;reshape;knitr;
6507,whitelisteval,skranz,WhitelistEval,,yaml;codeUtils;
6508,singleannotationchooser,pcm32,AnnotationChooser,,data.table;biomaRt;GO.db;
6509,lazyeval,hadley,lazyeval,,knitr;rmarkdown;microbenchmark;testthat;
6510,wavcluster,FedericoComoglio,wavClusteR,,GenomicRanges;Rsamtools;Biostrings;foreach;GenomicFeatures;ggplot2;Hmisc;IRanges;mclust;rtracklayer;seqinr;stringr;wmtsa;knitr;BSgenome.Hsapiens.UCSC.hg19;doMC;
6511,espresso.exe,ESPRESSO-research,ESPRESSO.ExE,,
6512,genesetbagging,andrewejaffe,GeneSetBagging,,limma;
6513,tmlecte,lendle,tmlecte,,SuperLearner;
6514,phoneticchange,JoFrhwld,phoneticChange,,plyr;dplyr;sqldf;moments;stringr;knitr;
6515,jrich,Dmirandae,jrich,,ape;
6516,shinyapp,thozh912,Shinyapp,,httr;Lab5;shiny;knitr;testthat;
6517,enarsc2015,muschellij2,ENARSC2015,,oro.nifti;oro.dicom;fslr;plyr;rgl;stringr;misc3d;XML;AnalyzeFMRI;knitr;brainR;scales;xtable;
6518,enrichedranges,leekgroup,enrichedRanges,,GenomicRanges;seqbias;biovizBase;
6519,wildlifetg,jedalong,wildlifeTG,,sp;adehabitatLT;rgeos;
6520,vtreat,WinVector,vtreat,,testthat;knitr;parallel;
6521,pbddmat,wrathematics,pbdDMAT,,pbdMPI;pbdBASE;utils;stats;methods;
6522,improper,twolodzko,improper,,
6523,exampledoc,skranz,ExampleDoc,,devtools;
6524,rfunctions,jaredhuling,rfunctions,,Rcpp;RcppEigen;Matrix;methods;Rcpp;RcppEigen;BH;
6525,rcusum,meyera,rcusum,,ggplot2;plyr;
6526,later,kevinushey,later,,testthat;
6527,occupancymodels,dereksonderegger,OccupancyModels,,rstan;ggplot2;dplyr;ggmcmc;lme4;
6528,somaticcanceralterations,julian-gehring,SomaticCancerAlterations,,GenomicRanges;exomeCopy;stringr;IRanges;testthat;ggbio;ggplot2;BiocStyle;knitr;
6529,keboola.r.custom.application,keboola,r-custom-application-example-simple,,testthat;stringr;
6530,tarjetasblack,splatsh,tarjetasblack,,
6531,reds,jrminter,rEDS,,tcltk;rtiff;methods;knitr;
6532,runr,yihui,runr,,
6533,initproject,mattbaggott,initproject,,
6534,svgpanzoom,timelyportfolio,svgPanZoom,,htmlwidgets;gridSVG;htmltools;knitr;SVGAnnotation;XML;xml2;
6535,nat.utils,jefferis,nat.utils,,testthat;roxygen2;
6536,pedometrics,samuel-rosa,pedometrics,,lattice;latticeExtra;Rcpp;Rcpp;car;geoR;georob;grDevices;grid;gstat;MASS;methods;moments;pbapply;plyr;randomForest;sp;SpatialTools;spsurvey;xtable;
6537,pdftools,sunsiyu,pdftools,,Cairo;pixmap;testthat;knitr;rmarkdown;
6538,prostatecancertaylor,crukci-bioinformatics,prostateCancerTaylor,,Biobase;BiocStyle;knitr;GEOquery;dplyr;org.Hs.eg.db;
6539,irlba,bwlewis,irlba,,Matrix;stats;
6540,montyhall,sdownin,MontyHall,,
6541,aaron,astatham,aaRon,,GenomicRanges;GenomicAlignments;GenomeInfoDb;S4Vectors;Rsamtools;Biostrings;IRanges;rtracklayer;limma;matrixStats;Repitools;ggplot2;zoo;reshape2;stringr;data.table;RColorBrewer;Gviz;knitr;BiocStyle;rmarkdown;
6542,biorxivr,emhart,biorxivr,,XML;knitr;
6543,usgshydroopt,USGS-R,USGSHydroOpt,,reshape2;knitr;
6544,rstrmx,fxleonardo,RstrMx,,XML;RCurl;testthat;
6545,pressurehelper,jonasbhend,pressurehelper,,XLConnect;reshape2;ncdf;insol;
6546,boosttest,kbenoit,boostTest,,Rcpp;knitr;Rcpp;BH;
6547,pheatmap2,jokergoo,pheatmap2,,grid;circlize;bioDist;RColorBrewer;knitr;
6548,sontekunderice,tmills-usgs,Under-Ice,,ggplot2;plyr;propagate;reshape2;xts;grid;smwrBase;
6549,mygmailr,kbroman,mygmailR,,gmailR;utils;devtools;roxygen2;
6550,inbreedr,mastoffel,inbreedR,,data.table;parallel;stats;graphics;testthat;knitr;rmarkdown;
6551,encounter,timcdlucas,encounteR,,assertthat;knitr;testthat;
6552,taxonlookup,traitecoevo,taxonlookup,,datastorr;testthat;
6553,taqmanrnaseq,valery-sherina,TaqManRNAseq_project,,Biobase;GEOquery;HTqPCR;nondetects;seqc;BiocStyle;RUnit;BiocGenerics;
6554,prognosis,config-i1,prognosis,,stats;graphics;zoo;nloptr;numDeriv;tseries;Rcpp;Rcpp;RcppArmadillo;Mcomp;
6555,multxpert,eric-nantz,multxpert,,stats;mvtnorm;
6556,powerperformance,AndyClifton,PowerPerformance,,ggplot2;randomForest;grid;knitr;
6557,oro.asl,bjw34032,oro.asl,,grDevices;utils;oro.nifti;
6558,sss,GuangchuangYu,SSS,,Biostrings;magrittr;
6559,sss,andrie,sss,,methods;plyr;XML;testthat;
6560,ssr,reichlab,dengue-ssr-prediction,,robust;pdtmvn;knitr;
6561,move.hmm,benaug,move.HMM,,VGAM;psych;pscl;CircStats;numDeriv;foreach;doSNOW;snow;Rcpp;RcppArmadillo;inline;
6562,renmr,balachia,renmr,,Rcpp;RcppArmadillo;Rcpp;RcppArmadillo;
6563,sbtools,USGS-R,sbtools,,jsonlite;httr;testthat;
6564,topicbrowser,vanatteveldt,topicbrowser,,RColorBrewer;wordcloud;Matrix;reshape2;markdown;base64;tm;
6565,youtuber,aritrab,YouTubeR,,dplyr;stringr;rjson;httr;RCurl;plusser;lubridate;
6566,cytodiv,armbrustlab,cytDiv,,
6567,treatsens,vdorie,treatSens,,methods;stats;graphics;grDevices;lme4;dbarts;doParallel;foreach;testthat;dbarts;
6568,manoeli,samuel-rosa,manoeli,,
6569,stm,bstewart,stm,,Rcpp;RcppArmadillo;matrixStats;splines;slam;lda;stringr;Matrix;glmnet;Rcpp;grDevices;graphics;stats;utils;igraph;SnowballC;tm;huge;clue;wordcloud;KernSmooth;NLP;LDAvis;geometry;Rtsne;
6570,harbin,tpepler,harbin,,stringr;tcltk;
6571,rdocumentation,jonathancornelissen,Rdocumentation_package,,
6572,rhighcharts,metagraf,rHighcharts,,RJSONIO;shiny;
6573,readdst,DistanceDevelopment,readdst,,Hmisc;stringr;magrittr;mrds;testthat;plyr;readr;knitr;
6574,convert.waters.raw,stanstrup,convert.waters.raw,,MetShot;xcms;Biobase;stringr;
6575,mlxr,MarcLavielle,mlxR,,ggplot2;reshape2;gridExtra;shiny;XML;Rcpp;tools;tcltk;
6576,bnclassify,bmihaljevic,bnclassify,,assertthat;entropy;graph;matrixStats;RBGL;rpart;gRain;gRbase;mlr;testthat;knitr;microbenchmark;ParamHelpers;Rgraphviz;rmarkdown;covr;
6577,biocinstaller,Bioconductor,BiocInstaller,,devtools;RUnit;BiocGenerics;
6578,biocinstaller,Bioconductor,BiocInstaller_release,,RUnit;BiocGenerics;
6579,biocinstaller,dtenenba,BiocInstaller_2.10,,RUnit;BiocGenerics;
6580,biocinstaller,dtenenba,BiocInstaller_2.11,,RUnit;BiocGenerics;
6581,biocinstaller,dtenenba,BiocInstaller_2.12,,RUnit;BiocGenerics;
6582,bps6data,jrnold,bps6data,,
6583,changereview,agstudy,changereview,,ggplot2;RJSONIO;data.table;Hmisc;
6584,intansv,venyao,intansv,,plyr;ggbio;GenomicRanges;BiocGenerics;IRanges;
6585,qogdata,briatte,qogdata,,stats;utils;foreign;countrycode;ggplot2;mapproj;maps;WDI;
6586,descr,jalvesaq,descr,,xtable;utils;grDevices;graphics;stats;
6587,rmdformats,juba,rmdformats,,knitr;rmarkdown;htmltools;questionr;
6588,changepointcalc,boris109able,ChangePointCalc,,MASS;ggplot2;
6589,elsem,ysamwang,ELsem,,
6590,rthresholdout,tkonopka,Rthresholdout,,knitr;
6591,circler,sunsiyu,circler,,reshape2;testthat;
6592,srametadata,joseah,srametadata,,RSQLite;magrittr;stringr;R.utils;knitr;BiocStyle;SRAdb;
6593,radiop2,kbolab,radioP,,
6594,lazyml,linxihui,lazyML,,plyr;survival;pROC;foreach;caret;parallel;doMC;randomForest;gbm;glmnet;mboost;mlbench;
6595,bfmthresh,bendv,bfmThresh,,bfastSpatial;raster;
6596,hhtutils,tamhok,hht_utils,,grid;gplots;
6597,msvar,dickoa,msvar,,
6598,d3scatterplot,shwetapurushe,D3ScatterPlot,,htmlwidgets;
6599,rngstools,percyfal,Rngstools,,rtracklayer;lattice;IRanges;
6600,hallo,MFlores2021,PhotoAnnotator,,knitr;testthat;
6601,hallo,lukawanjohi,hallo,,knitr;testthat;
6602,hallo,sofilibi,hallo,,knitr;testthat;
6603,hallo,vsuarezf,hallo,,knitr;testthat;
6604,futile.any,muxspace,futile.any,,lambda.r;testthat;
6605,geoutils,jonasbhend,geoutils,,ncdf;maps;
6606,afsc,bgreenwell,afsc,,base;testthat;
6607,sva,jtleek,sva-devel,,mgcv;genefilter;limma;pamr;bladderbatch;BiocStyle;zebrafishRNASeq;testthat;
6608,pedigree,brannala,pedigree,,
6609,portfolioselectionpackage,iverworld,PortfolioSelectionPackage,,
6610,azureml,RevolutionAnalytics,AzureML,,jsonlite;curl;foreign;codetools;base64enc;miniCRAN;uuid;testthat;knitr;lme4;gbm;MASS;
6611,tcgsa,borishejblum,TcGSA,,ggplot2;lme4;reshape2;GSA;multtest;gtools;cluster;stringr;splines;gplots;stats;graphics;grDevices;utils;foreach;parallel;doParallel;
6612,knockknockjokes,psolymos,KnockKnockJokes,,methods;
6613,shinydata,Statnet-Summer-Project,shinyData,,
6614,shinydata,yindeng,shinyData,,shiny;ggplot2;Hmisc;uuid;tables;png;data.table;Cairo;knitr;rmarkdown;extrafont;
6615,variety,mdlincoln,variety,,
6616,interatt,variani,interatt,,infotheo;plyr;graph;Rgraphviz;doParallel;iterators;parallel;
6617,colortools,gastonstat,colortools,,
6618,blink,kirillseva,blink,,rredis;yaml;crayon;digest;purrr;microbenchmark;testthat;devtools;
6619,svy,mlgrm,svy,,Hmisc;XML;RGoogleDocs;xtable;xlsx;rJava;jsonlite;foreign;
6620,rgbif,ropensci,rgbif,,methods;utils;stats;xml2;ggplot2;httr;data.table;whisker;magrittr;jsonlite;V8;oai;roxygen2;testthat;knitr;reshape2;maps;
6621,t3prf,IshmaelBelghazi,ThreePass,,testthat;
6622,mautils,RichardBirnie,mautils,,dplyr;stringr;readxl;xlsx;meta;ggplot2;scales;igraph;rbutils;gemtc;gemtc;
6623,markovchain,spedygiorgio,markovchain,,methods;igraph;Matrix;matlab;expm;stats4;parallel;Rcpp;RcppParallel;utils;stats;knitr;testthat;diagram;DiagrammeR;msm;etm;Rsolnp;Rcpp;RcppParallel;RcppArmadillo;
6624,geolight,mdsumner,GeoLight,,maps;changepoint;
6625,geolight,slisovski,GeoLight,,maps;changepoint;fields;MASS;knitr;
6626,r.huge,HenrikBengtsson,R.huge,,R.methodsS3;R.oo;R.utils;
6627,ancestralforester,dsnavega,ancestralForester,,randomForest;foreach;parallel;doParallel;doRNG;
6628,rangemapper,valcu,rangeMapper,,methods;sp;rgdal;RSQLite;rgeos;raster;maptools;gridExtra;lattice;ggplot2;RColorBrewer;classInt;magrittr;data.table;foreach;shiny;doParallel;testthat;knitr;rmarkdown;MASS;
6629,atminv,andrewzm,atminv,,knitr;grid;dplyr;tidyr;gstat;Matrix;ggplot2;digest;SDMTools;
6630,tag,XSEDEScienceGateways,TAG,,shiny;ggplot2;memuse;tm;wordcloud;RColorBrewer;SnowballC;qdap;markdown;rmarkdown;topicmodels;LDAvis;DT;ngram;rvest;
6631,taa,twistedogic,TAA,,quantmod;TTR;RJSONIO;xts;quantmod;TTR;RJSONIO;xts;opencpu;
6632,tab,gaborcsardi,tab,,magrittr;crayon;methods;testthat;
6633,wiod,bquast,wiod,,decompr;gvc;knitr;
6634,falsy,gaborcsardi,falsy,,testthat;
6635,resamplediversity,romunov,resamplediversity,,adegenet;
6636,croppheno,SofanitAraya,CropPheno,,Rcpp;Rcpp;
6637,trimatch,jbryer,TriMatch,,ggplot2;scales;reshape2;ez;psych;stats;PSAgraphics;compiler;grid;gridExtra;MASS;xtable;
6638,repror,hirenj,reproR,,git2r;
6639,repr,IRkernel,repr,,highr;Cairo;
6640,repr,vladchimescu,repr1,,highr;
6641,diag,dfalbel,diag,,
6642,cpgen,cheuerde,cpgen,,methods;stats;Matrix;pedigreemm;Rcpp;RcppEigen;RcppProgress;
6643,rjpstatdb,i-kiwamu,Rjpstatdb,,methods;RCurl;XML;
6644,arnie,imanuelcostigan,arnie,,
6645,try_27,sebastiangerdes,try_27,,
6646,weather,maptopixel,WeatheR,,
6647,weather,mpiccirilli,weatheR,,httr;ggmap;ggplot2;grid;
6648,deathstar,armstrtw,deathstar,,methods;rzmq;
6649,sofun,mrdwab,SOfun,,
6650,granbase,gmbecker,gRAN,,tools;hwriter;switchr;methods;parallel;BiocStyle;RUnit;
6651,binomialbcp,nfultz,binomialbcp,,Rcpp;Matrix;Rcpp;
6652,encodexplorer,CharlesJB,ENCODExplorer,,tools;jsonlite;RSQLite;Hmisc;RCurl;RUnit;BiocGenerics;knitr;curl;httr;
6653,encodexplorer,CharlesJB,ENCODExplorer-release,,tools;jsonlite;RSQLite;RUnit;BiocGenerics;knitr;curl;httr;
6654,keboola.r.application,keboola,r-application,,methods;testthat;
6655,reol,ropensci,reol,,XML;RCurl;ape;geiger;testthat;
6656,rprotobuf,eddelbuettel,rprotobuf,,methods;utils;stats;tools;Rcpp;RCurl;Rcpp;RUnit;highlight;
6657,knitauthors,jamesware,knitauthors,,dplyr;knitr;
6658,d3scatter,jcheng5,d3scatter,,htmlwidgets;htmltools;crosstalk;
6659,pleiades,ropensci,pleiades,,dplyr;httr;jsonlite;gistr;testthat;roxygen2;knitr;
6660,linbin,ezwelty,linbin,,stats;utils;graphics;grDevices;knitr;
6661,norscir,areedv,NorScir,,rapbase;xtable;
6662,wip1,thiebaud,SISBID5,,markdown;
6663,sleep.tools,pmanko,sleep.tools,,
6664,tao,kingaa,tao,,
6665,reot,environmentalinformatics-marburg,Reot,,Rcpp;raster;foreach;Rcpp;latticeExtra;gridExtra;mapdata;scales;
6666,xtractomatic,rmendels,xtractomatic,,httr;ncdf4;sp;ggplot2;ggfortify;knitr;lubridate;mapdata;RColorBrewer;reshape2;testthat;xts;
6667,mwstdatr,poissonconsulting,mwstdatr,,sp;
6668,commandnotfound,mathematicalcoffee,commandNotFound,,
6669,htmltools,FourchettesDeInterActive,htmltools,,utils;digest;markdown;testthat;knitr;
6670,htmltools,rstudio,htmltools,,utils;digest;markdown;testthat;knitr;
6671,rdsmgenesig,jtleek,rdsmGeneSig,,knitr;tspreg;inSilicoMerging;GEOquery;affy;frma;hthgu133afrmavecs;hgu133plus2frmavecs;AnnotationDbi;affyio;survHD;survAUC;healthvis;sva;tspreg;
6672,causaltree,shuihu,causal_effect_estimation,,graphics;stats;grDevices;rpart;rpart.plot;survival;
6673,causaltree,yanyangbaobei,causalTree,,graphics;stats;grDevices;rpart;rpart.plot;survival;
6674,rremotesdsu,kruny1001,rRemoteSDSU,,ggplot2;plyr;rjson;whisker;yaml;parallel;stats;tools;
6675,aucensus2011,coolbutuseless,AuCensus2011,,readr;dplyr;tidyr;whisker;devtools;sp;foreach;rgdal;rgeos;pryr;stringr;knitr;ggplot2;
6676,sphere,antiphon,sphere,,Rcpp;Rcpp;
6677,svypvpack,manuelreif,svyPVpack,,survey;testthat;
6678,saesim,wahani,saeSim,,methods;dplyr;functional;ggplot2;MASS;spdep;parallelMap;testthat;knitr;DiagrammeR;
6679,tcc,jqsunac,TCC,,methods;DESeq;DESeq2;edgeR;baySeq;ROC;samr;RUnit;BiocGenerics;snow;
6680,tcc,kmyokoyama,tcc,,
6681,mycamweather,cbudjan,mycamweather,,camweather;
6682,vsliter,suztolwinskiward,VSLiteR,,maps;
6683,shinychord,ijlyttle,shinychord,,shiny;shinyjs;shinyBS;readr;dplyr;devtools;htmltools;lubridate;stringr;dygraphs;xts;testthat;
6684,tufterhandout,sachsmc,tufterhandout,,rmarkdown;knitr;utils;ggplot2;testthat;
6685,urca,bwlewis,urca,pkg,methods;nlme;graphics;stats;
6686,renm,enanomapper,renm,,jsonlite;curl;plyr;testthat;
6687,knitrtools,jdidion,knitrtools,,knitr;kfigr;readxl;data.table;labmath;
6688,linesampler,wrathematics,lineSampler,,tools;
6689,lock5data,rpruim,Lock5Data,,lattice;lubridate;mosaic;
6690,tudortool,acelasi7,RShinyTool,,ggplot2;
6691,ampcountr,sherrillmix,ampCountR,,testthat;
6692,sit.date,systematicinvestor,SIT.date,,stringr;xts;RQuantLib;testthat;rbenchmark;
6693,clusterfly,ggobi,clusterfly,,e1071;reshape2;plyr;RGtk2;som;mclust;kohonen;ggplot2;
6694,clusterfly,hadley,clusterfly,,rggobi;e1071;reshape2;plyr;RGtk2;som;mclust;kohonen;ggplot2;
6695,textmining,aidanoneill,textmining,,
6696,echonet2fish,JVAdams,EchoNet2Fish,,maps;class;lubridate;plotrix;RColorBrewer;rtf;simsalapar;sp;survey;magrittr;testthat;knitr;rmarkdown;
6697,mixomics,klecao,mixOmics,,igraph0;rgl;lattice;pheatmap;
6698,tdm,greenelab,TDM,,
6699,synapticdist,maurizio-manuguerra,synapticDist,,statmod;
6700,rtransdata,ColSmith76,rtransdata,,
6701,manqq,kindlychung,manqq,,ggplot2;Rcpp;RcppArmadillo;Rcpp;RcppArmadillo;
6702,rendo,Rgui,REndo_1.0,,optimx;mvtnorm;AER;e1071;methods;
6703,statisticsdk,56north,statisticsDK,,
6704,bizday,jokbull,bizday,,
6705,yhs.catalog,abarbour,yhs.catalog,,dplyr;magrittr;ggplot2;maps;testthat;viridis;
6706,abscnseq,dakl,absCNseq,,
6707,abscnseq,seqanswers,absCNseq,,
6708,tcr,imminfo,tcr,,ggplot2;dplyr;gridExtra;reshape2;igraph;utils;Rcpp;grid;data.table;gtable;stringdist;scales;knitr;roxygen2;Rcpp;
6709,map3d,ngort01,map3d,,rgl;OpenStreetMap;methods;
6710,armtree,jacsor,ARMtree,,Rcpp;RcppArmadillo;igraph;KernSmooth;Rcpp;RcppArmadillo;
6711,tree.rules,mizin1,tree.rules,,methods;rpart;
6712,fossilmedusa,lukejharmon,fossilMedusa,,ape;geiger;parallel;
6713,libloadr,chendaniely,libloadR,,
6714,fastpcdtest,mkvasnicka,fastpcdtest,,Rcpp;tidyr;dplyr;plm;Rcpp;knitr;rmarkdown;
6715,dlbcldata,AEBilgrau,DLBCLdata,,survival;testthat;AnnotationDbi;Biobase;GEOquery;affy;affyio;oligo;XML;
6716,oecd,expersso,OECD,,httr;rsdmx;methods;xml2;rmarkdown;ggplot2;testthat;
6717,sequentialsearch,rladeira,sequentialSearch,,
6718,wisp,DistanceDevelopment,WiSP,,
6719,explorer,DavideMassidda,explorer,,
6720,explorer,boxuancui,exploreR,,ggplot2;data.table;reshape2;ggplot2;scales;gridExtra;rmarkdown;
6721,selfcontrolledcaseseries,OHDSI,SelfControlledCaseSeries,,Cyclops;DatabaseConnector;RJDBC;SqlRender;bit;ff;ffbase;Rcpp;OhdsiRTools;splines;ggplot2;testthat;knitr;rmarkdown;Rcpp;
6722,artemisdata,RamsinghLab,artemisData,,artemis;matrixStats;sleuth;biomaRt;TxDbLite;
6723,artemisdata,arcolombo,artemisData,,artemis;matrixStats;sleuth;biomaRt;TxDbLite;
6724,rpostgresql2,giupo,RPostgreSQL2,,methods;RPostgreSQL;
